class,hash,time,token,type,from,to,USDAmount,priority,fee
SPOT,0x0859521e82fc1c8c68da04197d976902013e00e38b84a3b24cd6389b4f4a9a3c,1734477690334,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,510.19839,-1,0
SPOT,0x0438469f6d602d1337d904197d9741019000d677fc2224fe8e7a638e4990cab4,1734477687646,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,507.9906,-1,0
SPOT,0xf212ba811283d16cbea304197d970d01b10063a4603aa17e0209e672d271a172,1734477684426,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,508.07016000000004,-1,0
SPOT,0xc0c24dd29b43bae2ab8204197d96d102016400471ae5e16cac0795d1a4285e18,1734477680828,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,507.9906,-1,0
SPOT,0xde1e0865d3676248c83404197d96b20201100026cf913c8b59fae83374a3a2dc,1734477678816,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,507.83148,-1,0
SPOT,0x689317af3759df380fdc04197d9682020134002531d3b423b64ae17b33204b67,1734477675782,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,507.83148,-1,0
SPOT,0xea4358d29addffdeac4604197d964e02032300b9cdf0970a7f7ea87567fb9a5d,1734477672498,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,508.34862000000004,-1,0
SPOT,0x2066d46aadc1d959d4af04197d962001670043fc42d24dde89070834c85199b3,1734477669446,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,507.17511,-1,0
SPOT,0xf19fb6ac8017d2e1762204197d95ef01d10098bc3cee395ceac668ec01971240,1734477666418,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,506.61819,-1,0
SPOT,0xf8793f9a0d26369c645c04197d95b80203e700e7fbae23533fdf917930100b80,1734477662871,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,507.195,-1,0
SPOT,0x0238602499c506331a0604197d958c02022900453dc1ac8813700c8645426005,1734477659451,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,506.77731,-1,0
SPOT,0xa01c71dc13aae5f8159304197d955c01af008620fba6f901a35c95f3d992a54b,1734477656466,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,507.03588,-1,0
SPOT,0x38389ffcc8f611b0b64204197d953201950012034d298b5ee6668f102ea8ae86,1734477653757,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,506.75742,-1,0
SPOT,0x8e10c664b04149c75d7304197d9509020107004d10e9a6e7185e3ae0c9947358,1734477651127,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,506.91654000000005,-1,0
SPOT,0xf0b484411c9547e1cbae04197d94ca020140005617f73f16e812f060de1d6c4c,1734477647355,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,506.87676000000005,-1,0
SPOT,0x14f6f687dea1f3200a8d04197d949e0201e7001496615a4d6a267bddc5449d0b,1734477644507,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,507.25467000000003,-1,0
SPOT,0x7dc333ad7e5d90af773704197d94780203e700a20e59223007ef6a35bd89ccc2,1734477641946,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,507.25467000000003,-1,0
SPOT,0x83b4eb732b78a954d92804197d944301aa00ea167a458c535d75557f5f2d18b0,1734477638826,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,506.99609999999996,-1,0
