class,hash,time,token,type,from,to,USDAmount,priority,fee
PERP,0x7ad7be58affff420fae104198af23e01f100d2b9fa7f655c27c2da82a23d742b,1734533837448,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,37.068,0,0
PERP,0x8135ed98dd99b1a183fe04198af23d0000b608351f79c23b0dfc11ed423f62d2,1734533837367,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,41.51616,0,0
PERP,0xae26461be93b3770942604198af23c01c400c9cae6653cfee5a7ed73906117c2,1734533837362,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,247.12,0,0
PERP,0x0df616a39378583cf7e704198af23c01c30075a03add655289bd00a554006ada,1734533837362,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,278.01,0,0
PERP,0x730a39c0a494d170ec6804198af23a01c9001b36838dd0cba2d3cd04bb462aeb,1734533837248,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,247.12,0,0
PERP,0x3ca4c50cad7ab411f05304198af23a01c3001d7cd9f2f19ac7f8f43cc64b7de7,1734533837248,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,247.12,0,0
PERP,0xe3b72d47aa28ee5bce8404198af23601d800dfdbf90d7e36d4f8613ad69539ba,1734533837047,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,2861.6495999999997,0,0
PERP,0x9ea4e3960cfbe137a7af04198aecb40201dc00688c3508035997260163c54b79,1734533745180,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,5025.02094,0,0
PERP,0xf9dbc7496d0c482787da04198aeb8802021e00e4f6e26fb5eb9694403bad0e42,1734533725650,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,1783.8981999999999,0,0
PERP,0x824bb73b3e787e9adda804198aeb8101f8006b4126e058cd662febb9091582f7,1734533725241,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,2691.6821800000002,0,0
PERP,0x52c72b27adb134a6060904198aeb7f02010700e989673734bfbfd6500d3829f9,1734533725046,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,552.4888599999999,0,0
PERP,0x8b8344bd5d58804b683f04198aeb280160008f874c013bd132018adb862110d8,1734533719388,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,5031.32076,0,0
PERP,0xd487ac5b1b02db935db204198aeae50202030093d89f42748de28557e00b2983,1734533715151,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,3230.8946599999995,0,0
PERP,0xecaff9517786d5ecf33604198aeae402019300ae329fc2c4e9d72411d88ddffc,1734533715099,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,1803.4743999999998,0,0
PERP,0x3bb67d88182aeba33baa04198ae95d0201710003cc4eb4a3b0f307e3be81cff4,1734533689654,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,17.351599999999998,0,0
PERP,0x542eaba400abacd3895e04198ae95a02012f009920b7504d4d64e8835beda0f4,1734533689369,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,333.64648,0,0
PERP,0x480c1ba5e678527065dd04198ae95501f20034e61eb2668ad62cb8962ec51c96,1734533689028,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,566.4058,0,0
PERP,0x7d8c56eef594796be57004198ae95202013a009e733847562add63db17dd7bb0,1734533688767,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,247.88,0,0
PERP,0xa49371a601f27b628fd404198ae9510201870025f59202fcc882ed46d0450cb6,1734533688675,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,247.88,0,0
PERP,0x6828511610d8c071a3f004198ae95102018400d1c67545d446a6b51bc9593d52,1734533688675,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,1863.56184,0,0
PERP,0x831e65218892fb53a94904198ae94f0000de1dcb204ba5164cfda74eda08dffb,1734533688654,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,81.55252,0,0
PERP,0x0e2019cd55a1ae954cd704198ae94d020311009b5bd79314f38cf1bb74eadaa9,1734533688476,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,818.004,0,0
PERP,0x24691e082286c018d2cd04198ae94d020310000cb7474c75cc7a2dbae7666db3,1734533688476,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,61.722120000000004,0,0
PERP,0x633a3fe693d7f026dcc304198ae9490202610086598aedeea8f8f1d710807661,1734533688274,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,247.88,0,0
PERP,0x69e545b82aa8a772e92304198ae94702011000cb489ec357e6bba33117c6afef,1734533688169,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,247.88,0,0
PERP,0x8d4510f5226350919db404198ae94702010e004715ec285f43549a412e0c3655,1734533688169,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,291.50688,0,0
PERP,0x78d24a55f988fde7c51904198ae75b01dd00b29a30de8b0c7e1820c9fd58817d,1734533656939,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,3625.45451,0,0
PERP,0x4c941d6601adfa87360004198ae75b01db000b3ac281a20eed22f429025ac1d2,1734533656939,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,496.06,0,0
PERP,0x73fbbde255b64b1dbaad04198ae75b01da004ec5c2820303cf2fae93c2b5eb26,1734533656939,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,918.95115,0,0
PERP,0x3cdad85a03cdccb0c59604198ae732020159003821ffb82a5316d92eeefb1e23,1734533654339,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,5043.51396,0,0
PERP,0x3924cc7f1e99111abaf804198ae6ef01a000288fdcd64e7c1943f7f641dcad90,1734533650192,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,2894.28615,0,0
PERP,0x2b1b49edfe08d3e7cf3c04198ae6e20201e000e693628ad043f652c24e9234bc,1734533649392,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,58.10921999999999,0,0
PERP,0x659b6410a3edb20fdff204198ae56302015900289f919a25c09f1926977022ce,1734533624548,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,5049.61056,0,0
PERP,0x97966bef884cf98d5b3a04198ae54e01e100845a2a91e2ce9cf98c1dba722dce,1734533623131,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,2159.93568,0,0
PERP,0x3682941f6813991dbfdc04198ae54b01e300a774e21eed88bf0fbe4172765bba,1734533622930,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,1115.64768,0,0
PERP,0x7ebdf79873a8e7f54af404198ae54801eb00eed3828b7b2d833900d88bb343e5,1734533622730,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,1777.2787200000002,0,0
PERP,0xe768e9b474d76024c8f904198ae54501b300d092626aadcbf188cd6e9aa9c6bd,1734533622529,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,5055.91038,0,0
PERP,0x4d8ca0178209c40a8af404198ae48e01c900cf16b8520ffae756ce6fffd7045c,1734533610983,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,323.62199999999996,0,0
PERP,0x7f3b85a95d5ce65976b404198ae48a01b4007d1419016124181f868061eed293,1734533610782,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,248.94,0,0
PERP,0x85eba4acaa63885e861504198ae487020144005d1d6f1ac15b87d8c43b6c3ee3,1734533610580,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,248.94,0,0
PERP,0xb8352d108d52f836083e04198ae47d02018100bdfb98aafdd669d3f7aa5fa53e,1734533609971,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,1775.19114,0,0
PERP,0xb763b5ce5f30e77c010a04198ae47d020180007ac110eb0c7a8c07aa6ce38ce3,1734533609971,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,2347.25526,0,0
PERP,0x4f7f970ce1547f80b49004198ae47902025100e352d176922bd22d2ac99c22c3,1734533609772,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,115.01028,0,0
PERP,0x041415f78a164176820404198ae208020121006fb5b020336afe6f583a4da870,1734533568731,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,5062.00698,0,0
PERP,0x27839a0ffa30a1fc522004198ae1100000ee577dde35251c09e13495914190fd,1734533552922,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,761.17896,0,0
PERP,0x946c35a2e821dc87c5ba04198ae0dc0000f80e968fe31c26da5d71520f900808,1734533549793,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,4044.41748,0,0
PERP,0x06dbb757e1c25d5e2c0204198a88d101eb00c0cc8756c67889cc108b5844e9ff,1734532098958,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,1627.4759000000001,0,0
PERP,0xeddd100a4feab9543f3a04198a88af0000f768fadbc87905f692d1a13504b75a,1734532096807,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,2909.2445,0,0
PERP,0x358c85cf937a70abb30704198a888001d300333bfefab8284d77d968d119a97e,1734532093787,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,2789.3432000000003,0,0
PERP,0x1dbde003a6ef98c3505f04198a881f01ae00d9afba6665f93a4439e7d43b9b65,1734532087511,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,4253.1419000000005,0,0
PERP,0xf2fe77d9fd5dabf0fa0204198a8819018e00f5848d04392e2615b58e2e50cdc9,1734532087096,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,170.306,0,0
PERP,0x7d3006a4e71cdc3bdc4704198a881002019c008ab5b36120cb66d1141d902994,1734532086540,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,666.1970000000001,0,0
PERP,0x59d91b351730b83fc6c504198a87e502015a000e064177e5e643730f225976d0,1734532083788,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,5092.89642,0,0
PERP,0x2740f1ec6ffe95a20afe04198a87dd0201090092124ee69fdf98eefaef8e723c,1734532083178,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,170.5168,0,0
PERP,0xadd33904ac05cdc9930904198a87ba010d00ca3d8ed84441e9a3a3725037507a,1734532080821,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,1253.8,0,0
PERP,0xe3a78b324940cb5c537904198a87ba010300061b5ced695095b72dfff3b23fd0,1734532080821,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,2568.03316,0,0
PERP,0xa92fd9e3bed776e2d2d104198a865502017300662294764b511d81e75e461cd6,1734532057286,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,5098.99302,0,0
PERP,0x3d715b5d3f7d83db795f04198a7d020201410093f41eef263ff12b291b18cf84,1734531904747,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,49.99079,0,0
PERP,0xa9c6ab55bd4b74ced98904198a7cde020129002a9d5f5b68a70f519f4ee5a7b0,1734531902412,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,2661.8211599999995,0,0
PERP,0xaf9f4a5af48716e6fd2304198a7c5302016800cdd6d391c9bc564503c4af2804,1734531893019,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,3605.7591999999995,0,0
PERP,0xf2b20cecb63a5f9f040a04198a77f50000d3d13066b652d63f8fa7ee8d22c765,1734531821333,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,5111.38944,0,0
PERP,0xe5ab10b82a79e579babb04198a76cc016d001b9882a8c282a40fefe2f43a1790,1734531802260,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,5145.12396,0,0
PERP,0x3d46a5afcf6ea8c03d5504198a761c01d7008bc720ff48e1d80ae829cc8ae50b,1734531790898,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,5148.172259999999,0,0
PERP,0xa850572573fac4ecc52704198a74db01ba00ca5b18d0ce0738a45e37ab6670f7,1734531770142,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,5151.22056,0,0
PERP,0x9cbc96114dd10eb3246a04198a6b9e0000d862fc9a0f291d920471fbd5a6b816,1734531618061,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,2504.1877200000004,0,0
PERP,0x55f38fb636eed7580e5804198a6b73012b00dbc514449539ba19ca22cfa707c8,1734531615497,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,1587.7864000000002,0,0
PERP,0x8f93b97e849a9d3bd85504198a6ac801d600046f1ebe255fa4e01269827e2ca8,1734531604827,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,1921.1903000000002,0,0
PERP,0x7c005fe24f065094158004198a646c02013800e6848de40a9dcbcbecec240f4e,1734531500013,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,3236.33008,0,0
PERP,0x516a9f3d6e6d7a54c2ff04198a642601140014eb94b0f0c640ab8a90721ac27d,1734531495666,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,5160.568679999999,0,0
PERP,0x7f3c7cb8140f47a10e1604198a600802013100c4b393ef7ca6eed7026fc3147b,1734531427119,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,5163.61698,0,0
PERP,0x2e4bb5ed63c90b7fedcc04198a5f3d0187007d94780667d2565480659c48ffe1,1734531413674,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,5166.66528,0,0
PERP,0x82fa4bc68adaa2ddd1fa04198a5d62000042da88d9653117953c8c0f315ac0a1,1734531383393,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,1045.03412,0,0
PERP,0x800d3cfd2d6b7717547f04198a5d11013b00c14fc4aad1f992950574cd604e7e,1734531378334,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,660.14205,0,0
PERP,0x626fcdc3f61c7f27e2c404198a5d0301ba0072cb3ed5f7e9f3e94ac8f5c10f98,1734531377407,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,696.01104,0,0
PERP,0xd6a2ac087c916eef973504198a5c1a01b5008126190ea434b054c73ac49d12b0,1734531362547,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,2614.62042,0,0
PERP,0x3f8df7a60e18e72f87f404198a5b700201af00fe246d9b4cf27c99e8d9d3ee29,1734531351006,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,5172.965099999999,0,0
PERP,0x713851881b404cf0a721041982876102012f00d60c07200af45f23edcdcbb223,1734498440556,HYPE-USD,Close Long,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-0.25462,0,0
PERP,0x31c1b49fb73a6a0a34b904198285ac02023200f0aaca25e2a4e25cbd9ff5bda0,1734498412285,HYPE-USD,Close Long,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-9355.949999999999,0,0
PERP,0x569106e494bc6e35867f041982859402030b002a7cc1eb20dd459d81dc89c4a1,1734498410676,HYPE-USD,Close Long,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-51,0,0
PERP,0xfcc9b6ef66f4b0cfeac0041982859402030a006a5148dd1416543eee3c7ff4b5,1734498410676,HYPE-USD,Close Long,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-1354.56,0,0
PERP,0x10606892ccb13f2f69950419827e96013c00d2f3b47f7ddf7065869c3d5da177,1734498296022,HYPE-USD,Close Long,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-19669.68,0,0
PERP,0xd6a898cc742dc5ea79cd0419827e4e02018c002e37cc1762d62315f639b8e023,1734498291352,HYPE-USD,Close Long,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-10181.385,0,0
PERP,0x99da440362a0ffb477fc0419827621018600ed4864c2974137406d5ecc56ced2,1734498157327,HYPE-USD,Close Long,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-12724.5,0,0
PERP,0xbd7e8f26ea4d93f12a79041982761e01c90066fb4ef6a7095c4ce57d366a30a4,1734498157127,HYPE-USD,Close Long,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-290.445,0,0
PERP,0x2d1de089022e25b7a2a2041982760d02012f00114b10e7e225092b6d658fb61d,1734498156015,HYPE-USD,Close Long,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-3000.585,0,0
PERP,0x736d2c9a2c0314d93191041982760a02015c00c152f18b234fe123f9b6799d3d,1734498155913,HYPE-USD,Close Long,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-1120.47,0,0
PERP,0xb2b2c7cdd1072b448a8b041982760002015300f5d65edc1e7f2422aba24c56cb,1734498155212,HYPE-USD,Close Long,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-2.5500000000000003,0,0
PERP,0xac331b4e49e95065876304198275d201a100bb7173b4f4ae6c22818f85341077,1734498152279,HYPE-USD,Close Long,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-5513.3550000000005,0,0
PERP,0x8c6b8ca14a32b42daad804198275c001fc00e9eaf0aba3318ac730f6825c2945,1734498151185,HYPE-USD,Close Long,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,0xffffffffffffffffffffffffffffffffffffffff,-30.6012,0,0
PERP,0xa928bfe3e46c2ad0d8450419824f770203db00cb52e5a4984dde2c32eb5babbd,1734497522422,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,1668.8754900000001,0,0
PERP,0xd749ddd21cf50f2999650419824f270201530001f61794b663375941a365138b,1734497516905,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,4082.1196800000002,0,0
PERP,0xca0024b4383e733afb6a0419824ee202010f001d4aba53ca7eac690dc62f4133,1734497512671,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,4089.8353800000004,0,0
PERP,0xb78c941682f27cf48dbd0419824ed200006f1bd1e39ac3394666fd75917d85dc,1734497511594,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,4097.55108,0,0
PERP,0x46834b25c1d3bd25cf6d0419824e9a019500ec26af0775872a0c09c4e810b927,1734497508105,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,4101.323200000001,0,0
PERP,0x0827f022ad795942227b0419824e3a019400aebd12480ae9eab446db4bddfd24,1734497502118,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,4116.7546,0,0
PERP,0xce4d42d740ec09d30ce70419824d2c0179004a8d78d1ece585dc64c05bea4800,1734497485107,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,1269.15138,0,0
PERP,0x12a736aaf4fedc13b01b0419824cf400006967711c8c1733ae383f1c00b0eb33,1734497481533,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,2859.2625,0,0
PERP,0xaaf9fcf5f16971efd2500419824cdd02013300cf86c8e797985a01a177444a7e,1734497480112,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,4132.186000000001,0,0
PERP,0xfb7058a849850588c9dd0419822f1c0201ad00ec62324a747eac67c0b5de9f60,1734496991758,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,11427.04008,0,0
PERP,0x6c4212e014920e69d1e80419822f1002011000685d5712f1ac9d90767c1315bb,1734496990956,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,2021.874,0,0
PERP,0x0fe455cfbead44b3b6a80419822f0d0201a700fdec16d016609d8841d30238f0,1734496990828,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,246.57,0,0
PERP,0xee68df444b010f4841430419822f0d0201a500895a5f9f2f65c4bbafafe322d2,1734496990828,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,2021.874,0,0
PERP,0x8e5e504c4b8e56956fc60419822f0c020194002622b8ebf064f609ff785c42f2,1734496990742,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,45.61545,0,0
PERP,0x12cdb4c19e47cbb6f1850419822f050202b500537a602366b7a4e5e1a54e017d,1734496990422,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,246.57,0,0
PERP,0x70451d2f859019a092940419822f0102010200e95dbe96b63cc97011bac1f0c7,1734496990140,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,424.59353999999996,0,0
PERP,0x7d8e8433b99d3b48e6ae0419822efc01ce007ad3fde7db36602ad169ee229ddd,1734496989817,HYPE-USD,Open Long,0xffffffffffffffffffffffffffffffffffffffff,0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,246.57,0,0
