class,hash,time,token,type,amount,from,to,px,fee,USDAmount,priority
VALIDATING,0xc352f2ba236a4073937504225362ed01c700f5261d264127a3c68f1c159dedda,1745724976627,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,-,,0,-,-1
VALIDATING,0x19b38b9f52d86799cc4b04225362e801a700ea037bf5a1c40e405e35d034f8ce,1745724976227,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,-,,0,-,-1
VALIDATING,0x8a24efa542406cfb590904225362e4017700b8b5afca5970aaef0cc0954eb640,1745724975822,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,-,,0,-,-1
VALIDATING,0x30b7c29ad59abff4e37204225362e001ea00ed6d02c5913a163df7db3ef3624f,1745724975426,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,-,,0,-,-1
VALIDATING,0x147f562d49a83e75d23a04225362db020134004473437b5e1a611a431dda1e29,1745724975008,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,-,,0,-,-1
VALIDATING,0x9cfd32936562e2064c2b04225362d60201b800eecd5fb56390effb289d35b9e5,1745724974664,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,-,,0,-,-1
VALIDATING,0xe7dd4d0382d32b4050ef04225362d201ec0039b9ae67d4f48b6c0389f18750d2,1745724974196,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,-,,0,-,-1
FAILED,0x2cb8bd27f51338fbe758042253600702011c00b6ae17baa51766619ce462e5c5,1745724915240,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,Invalid nonce: nonce too low 1745501912005 < 1745552115240,,0,-,-1
FAILED,0x23c547a40dc2c622eb1c04225360030185002a71fc80a40cf36c9d676793dc71,1745724914915,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,Invalid nonce: nonce too low 1745501912004 < 1745552114915,,0,-,-1
FAILED,0xc543e8f9f9412bac91330422535ffc01a70060e2ff9f5b4f2dacc8eeb3fdf4e3,1745724914469,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,Invalid nonce: nonce too low 1745501912003 < 1745552114469,,0,-,-1
FAILED,0xbc875edac8620ea7ed080422535ff20203d6000e3d6b9d18a0d7d156b4265c75,1745724913764,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,Invalid nonce: nonce too low 1745501912002 < 1745552113764,,0,-,-1
FAILED,0x2f863cda02f125d817ad0422535fed015d0060db9b9e1c0c41d13c80b0722996,1745724913318,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,Invalid nonce: nonce too low 1745501912001 < 1745552113318,,0,-,-1
VALIDATING,0x28e8518d16973d542299042229c1180202ed0003dadb6095a35c0b951f61ebce,1745502811655,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,-,,0,-,-1
FAILED,0x33285ea4bd15d99bcf17042229c0ab01c500dd711b16627c7cb93d45f613ea0a,1745502803429,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,Invalid nonce: duplicate nonce 1745501912000,,0,-,-1
VALIDATING,0x322775205fef6a3c568f042229bcc10201cf006aa3d099fa69b4ca0371faba3b,1745502726122,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,-,,0,-,-1
FAILED,0x07a7487bd189726a3e7b042229bc3201c20088bd2d661356ffcfb0931c51dade,1745502714721,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,Invalid nonce: nonce too low 1745501912 < 1745329914721,,0,-,-1
TRANSFER,0x647f2dc13aae42521b0f041ece2ea2014100c6a9188f84a4e47d992c2bbb5bc9,1740975687360,HYPE,Transfer,-59999,0xd57ecca444a9acb7208d286be439de12dd09de5d,0x7bca0bede8347872e45d9995feaeba6a3c6e6a3c,41.296,0,-2477718.704,0
FAILED,0xd02faa2ebbccd1aac195041ece2e1701c30098cadccfea02300a26b8595f6fe5,1740975677123,-,spotSend,,0xd57ecca444a9acb7208d286be439de12dd09de5d,Invalid nonce: duplicate nonce 1740975498217,,0,-,-1
TRANSFER,0x2a83b585ac26657182ef041ece2b5601dc0060a0ad87c5939cb94cbe53b87dea,1740975619694,HYPE,Transfer,-1,0xd57ecca444a9acb7208d286be439de12dd09de5d,0x7bca0bede8347872e45d9995feaeba6a3c6e6a3c,41.296,0,-41.296,0
