snapped_at,lhype-usd-max,purr-usd-max,hl-usd-max,usdt0-usd-max,wgc-usd-max,ubtc-usd-max,ush-usd-max,rusdc-hyper-usd-max,usde-usd-max,licko-usd-max,xaut0-usd-max,kitten-usd-max,usdxl-usd-max,sthype-usd-max,kei-usd-max,feusd-usd-max,whlp-usd-max,hfun-usd-max,pip-usd-max,buddy-usd-max,ueth-usd-max,hwhlp-usd-max,liqd-usd-max,whype-usd-max
2024-12-06 00:00:00+00:00,,597075755.3223932,,,6369357480.971118,,,,,,,,,,,,,996136.0224557223,,,,,,
2024-12-07 00:00:00+00:00,,598086136.6969501,,,6504147464.123565,,,,,,,,,,,,,996826.7959474167,,,,,,
2024-12-08 00:00:00+00:00,,601482671.0743892,,,6505912477.50063,,,,,,,,,,,,,1027766.2646990571,,,,,,
2024-12-09 00:00:00+00:00,,597215145.2909693,,,6513339238.150744,,,,,,,,,,,,,997087.4388723235,785572.4839775964,,,,,
2024-12-10 00:00:00+00:00,,598308530.8994025,,,6500000000.000986,,,,,,,,,,,,,996371.0305867308,785572.4839775964,,,,,
2024-12-11 00:00:00+00:00,,598075615.7834538,,,6500000000.000372,,,,,,,,,,,,,996505.3305855833,785966.8611912542,,,,,
2024-12-12 00:00:00+00:00,,598340777.7692989,,,6500000000.001177,,,,,,,,,,,,,996908.5116963049,786139.8776357706,,,,,
2024-12-13 00:00:00+00:00,,597788580.3986957,,,6500000000.0006485,,,,,,,,,,,,,997177.3332681401,786066.3090051775,,,,,
2024-12-14 00:00:00+00:00,,597763432.2009233,,,6918356744.411331,,,,,,,,,,,,,997153.0785509299,785967.677551596,,,,,
2024-12-15 00:00:00+00:00,,597968582.3768545,,,6500000000.001192,,,,,,,,,,,,,997159.671376492,790684.4891037811,,,,,
2024-12-16 00:00:00+00:00,,597176461.352414,,,6506072866.840585,,,,,,,,,,,,,999384.1091062946,786324.2252366394,,,,,
2024-12-17 00:00:00+00:00,,599758126.703302,,,6500000000.000256,,,,,,,,,,,,,997354.4026169936,786020.0015673507,,,,,
2024-12-18 00:00:00+00:00,,598354823.3421254,,,6496136132.920455,,,,,,,,,,,,,995173.9173229886,762348.2110969932,,,,,
2024-12-19 00:00:00+00:00,,598556615.9259965,,,6507936428.342023,,,,,,,,,,,,,997782.9026304682,782161.5792845846,,,,,
2024-12-20 00:00:00+00:00,,598197496.3810693,,,6506787612.073162,,,,,,,,,,,,,997990.3491740768,786410.8184092337,,,,,
2024-12-21 00:00:00+00:00,,597135207.3287185,,,6498258089.376061,,,,,,,,,,,,,995690.2443243944,785688.9189082683,,,,,
2024-12-22 00:00:00+00:00,,597899060.955365,,,6502530795.8336935,,,,,,,,,,,,,997838.9555402215,785353.3156376997,,,,,
2024-12-23 00:00:00+00:00,,598721823.573601,,,6505011253.497176,,,,,,,,,,,,,998043.3332144669,786092.7857107603,,,,,
2024-12-24 00:00:00+00:00,,597987199.4717762,,,6502472431.568043,,,,,,,,,,,,,960881.2052895662,785990.6246004743,,,,,
2024-12-25 00:00:00+00:00,,596697346.746653,,,6497650612.165762,,,,,,,,,,,,,996210.4695820212,785286.8065001409,,,,,
2024-12-26 00:00:00+00:00,,597418219.351032,,,6491472753.140259,,,,,,,,,,,,,998135.0141791573,785892.3169490538,,,,,
2024-12-27 00:00:00+00:00,,597004392.4575777,,,6495684028.8903885,,,,,,,,,,,,,996546.3688937674,790618.349817059,,,,,
2024-12-28 00:00:00+00:00,,597845521.7276971,,,6499493196.141061,,,,,,,,,,,,,997613.2259394808,786098.4529713142,,,,,
2024-12-29 00:00:00+00:00,,597893688.975522,,,6492632827.544176,,,,,,,,,,,,,997049.9826485876,786188.2988396371,,,,,
2024-12-30 00:00:00+00:00,,597620670.6930308,,,6500024635.467552,,,,,,,,,,,,,997494.8626251075,800888.9373086811,,,,,
2024-12-31 00:00:00+00:00,,597055081.3280973,,,6497036126.88391,,,,,,,,,,,,,997018.6017974998,786093.6799999997,,,,,
2025-01-01 00:00:00+00:00,,596387969.0546842,,,6496999561.346273,,,,,,,,,,,,,996099.1946186874,786077.8752328308,,,,,
2025-01-02 00:00:00+00:00,,598419679.6592422,,,6500184059.968342,,,,,,,,,,,,,996957.807795213,784923.1906307898,,,,,
2025-01-03 00:00:00+00:00,,597816055.1468865,,,6501962421.208924,,,,,,,,,,,,,1005919.791049525,785827.3353532379,,,,,
2025-01-04 00:00:00+00:00,,597827964.7326134,,,6502229966.764545,,,,,,,,,,,,,994173.6836346154,786183.5850660292,,,,,
2025-01-05 00:00:00+00:00,,598027478.5374111,,,6504691636.202727,,,,,,,,,,,,,998050.0686153708,786089.4567462497,,,,,
2025-01-06 00:00:00+00:00,,596095715.8141211,,,6500000000.00081,,,,,,,,,,,,,1002438.6852599233,786136.2713847132,,,,,
2025-01-07 00:00:00+00:00,,597813065.0976255,,,6500171902.187809,,,,,,,,,,,,,996560.1342060873,785915.9826083066,,,,,
2025-01-08 00:00:00+00:00,,597690463.8420373,,,6497660248.860619,,,,,,,,,,,,,997194.2329543927,785709.2741281518,,,,,
2025-01-09 00:00:00+00:00,,597777699.77663,,,6500000000.000775,,,,,,,,,,,,,996986.0579242896,786213.1590768942,,,,,
2025-01-10 00:00:00+00:00,,598107599.270594,,,6500000000.002762,,,,,,,,,,,,,997445.3742226324,785368.2872930344,,,,,
2025-01-11 00:00:00+00:00,,596044716.6206281,,,6503895570.020521,,,,,,,,,,,,,997438.6418224969,786174.3392761722,,,,,
2025-01-12 00:00:00+00:00,,597398963.0416155,,,6501371255.2267275,,,,,,,,,,,,,995801.4950552261,786723.0200278022,,,,,
2025-01-13 00:00:00+00:00,,599366800.0700461,,,6502208255.189008,,,,,,,,,,,,,996977.1402196696,785760.6611562924,,,,,
2025-01-14 00:00:00+00:00,,597540566.0696621,,,6500000000.002729,,,,,,,,,,,,,996585.6579912328,785879.1731171786,,,,,
2025-01-15 00:00:00+00:00,,596386989.5823376,,,6495709852.349202,,,,,,,,,,,,,996976.0107790631,785807.4562223317,,,,,
2025-01-16 00:00:00+00:00,,597572745.929805,,,6500806989.979076,,,,,,,,,,,,,1002066.6871016975,785058.5003359227,,,,,
2025-01-17 00:00:00+00:00,,597637716.4127499,,,6500000000.00083,,,,,,,,,,,,,996954.1946476096,786094.2734744222,,,,0.0,
2025-01-18 00:00:00+00:00,,597727363.1809458,,,6500722694.686667,,,,,,,,,,,,,996948.2942276194,786200.6820624107,,,,0.0,
2025-01-19 00:00:00+00:00,,597514091.335096,,,6500201532.697533,,,,,,,,,,,,,997150.6919995821,786095.9401506949,,,,0.0,
2025-01-20 00:00:00+00:00,,598798727.9506572,,,6499069042.701531,,,,,,,,,,,,,1000315.2284285737,782724.4434973594,,,,668976294.053005,
2025-01-21 00:00:00+00:00,,597656956.224716,,,6500000000.001779,,,,,,,,,,,,,995807.4097771992,787014.0225803014,,,,670531405.5724337,
2025-01-22 00:00:00+00:00,,596021488.6563709,,,6513425737.009328,,,,,,,,,,,,,998934.4083950021,795685.1156369281,,,,667687774.1096661,
2025-01-23 00:00:00+00:00,,598104331.7104043,,0.0,5000774009.057734,,,,,,,,,,,,,997926.7772849721,786841.860921458,,,,669705671.519596,
2025-01-24 00:00:00+00:00,,594363324.9321806,,0.0,4995113535.592,,,,,,,,,,,,,996925.8436222594,785855.5772394589,,,,675008444.4621639,
2025-01-25 00:00:00+00:00,,597377658.5067734,,0.0,5003113804.3947,,,,,,,,,,,,,995386.6989526865,765669.163637847,,,,668919749.5978055,
2025-01-26 00:00:00+00:00,,597619486.2636439,,0.0,5001169094.701747,,,,,,,,,,,,,997976.6916301006,786093.6799999996,,,,669282273.992431,
2025-01-27 00:00:00+00:00,,597572564.303408,,0.0,5006904501.090612,,,,,,,,,,,,,1002335.5414700328,786093.6799999997,,,,671334536.6889672,
2025-01-28 00:00:00+00:00,,594226542.6387293,,0.0,4991424465.202935,,,,,,,,,,,,,996787.1006853951,804418.0565195314,,,,664690620.8897545,
2025-01-29 00:00:00+00:00,,597639310.9594098,,0.0,4999447050.233286,,,,,,,,,,,,,994419.4243582356,787139.9727402854,,,,664714692.1107924,
2025-01-30 00:00:00+00:00,,597628227.4445394,,0.0,5001284506.172483,,,,,,,,,,,,,984303.0526069151,786421.738276251,,,,669666620.5846721,
2025-01-31 00:00:00+00:00,,598322597.4947459,,0.0,5005063553.210993,,,,,,,,,,,,,997954.4968443853,786540.6772089235,,,,659223203.2761521,
2025-02-01 00:00:00+00:00,,597443024.7045847,,0.0,5014666623.849058,,,,,,,,,,,,,997775.5658724795,785949.6401994049,,,,669145604.7685689,
2025-02-02 00:00:00+00:00,,597633394.2518783,,0.0,5133300230.306602,,,,,,,,,,,,,996874.8506115148,781882.2373988787,,,,670378453.0453131,
2025-02-03 00:00:00+00:00,,597136665.8775775,,0.0,4999999400.001161,,,,,,,,,,,,,1001144.4669217385,786093.68,,,,669201009.3300021,
2025-02-04 00:00:00+00:00,,598020226.7791992,,0.0,5001857129.45125,,,,,,,,,,,,,997531.6075269175,786093.6799999996,,,,669201009.3300016,
2025-02-05 00:00:00+00:00,,604502491.2429847,,0.0,5003435776.798836,,,,,,,,,,,,,1001102.3148134978,786093.68,,,,671514153.1604544,
2025-02-06 00:00:00+00:00,,597048834.5308182,,70829927.47851482,4999999400.001054,,,,,,,,,,,,,996314.174429173,786089.5493325089,,,,667885734.5658643,
2025-02-07 00:00:00+00:00,,596592684.123925,,71036517.11422762,4999343162.337817,,,,,,,,,,,,,996881.6436284467,778515.0483177805,,,,674688161.5814371,
2025-02-08 00:00:00+00:00,,597727982.7488891,,70982988.81949805,5001922287.5500555,,,,,,,,,,,,,996997.0315031067,786093.68,,,,684975893.3944468,
2025-02-09 00:00:00+00:00,,595547944.6780268,,71246513.47444887,5001552821.9494915,,,,,,,,,,,,,996906.7358571356,786093.68,,,,669343849.7388425,
2025-02-10 00:00:00+00:00,,597338664.6353087,,71178989.41604233,4993314189.512951,,,,,,,,,,,,,998772.2497302662,785709.6632626194,,,,668766271.1111987,
2025-02-11 00:00:00+00:00,,597340734.5142888,,71043596.91309127,4994266199.943315,,,,,,,,,,,,,996867.9779749328,786093.68,,,,669212013.7892781,
2025-02-12 00:00:00+00:00,,597709091.2462944,,71063768.10489884,4999999400.002204,,,,,,,,,,,,,994666.7080720412,786093.68,,,,669201009.3300015,
2025-02-13 00:00:00+00:00,,597004603.8451023,,70983938.33663593,5006711028.179873,,,,,,,,,,,,,995334.4383969462,785904.6020574725,,,,668626963.145144,
2025-02-14 00:00:00+00:00,,595620846.469439,,70992313.18362287,4999726252.691258,,,,,,,,,,,,,996781.2227321767,786087.2233859558,,,,669128323.7413158,
2025-02-15 00:00:00+00:00,,597284258.0782518,,70890121.6582504,4999711079.375246,,,,,,,,,,,,,996894.0576513286,786090.2428687124,,,,668917405.7167828,
2025-02-16 00:00:00+00:00,,597626895.4902883,,76962686.27252318,5003393234.824084,,,,,,,,,,,,,997486.8798967645,785509.9660593834,,,,669109839.2457458,
2025-02-17 00:00:00+00:00,,597181756.926082,,76484529.45708774,4999999400.001522,,,,,,,,,,,,,996282.2968120325,786093.6799999997,,,,669215583.4987142,
2025-02-18 00:00:00+00:00,,597517325.0803325,,76385813.69764096,4997592491.988311,,,,,,,,,,,,,997171.9651338533,786120.68610464,,,,677155842.5645778,
2025-02-19 00:00:00+00:00,,596755842.7194747,,75887731.90143421,4997648963.737789,,,,,,,,,,,,,997425.9737281289,786093.68,,,,668229483.2221454,
2025-02-20 00:00:00+00:00,,597570828.9512022,,75354373.26252046,5000750054.378699,,,,,,,,,,,,,996424.027399406,786093.6799999999,,,,669188274.8914948,
2025-02-21 00:00:00+00:00,,597674291.5488133,,75693222.28775164,4999923458.6489525,,,,,,,,,0.0,,,,997280.7196298015,786067.3355538954,,,,669231982.2583208,0.0
2025-02-22 00:00:00+00:00,,597514763.6065294,,75049768.35551387,5017152683.917935,,,,,,,,,0.0,,,,997148.5401720055,790679.1247842312,,,,665505398.4936919,0.0
2025-02-23 00:00:00+00:00,,597527306.004479,,75862162.41481276,4999999400.000576,,,,,,,,,0.0,,,,996869.7484143047,786149.8806317115,,,,661043329.8665334,0.0
2025-02-24 00:00:00+00:00,,597570917.1455513,,75824630.0550853,4999999400.000045,,,,,,,,,0.0,,,,997688.4696468945,786093.6799999999,,,,668726913.0708929,0.0
2025-02-25 00:00:00+00:00,,604022686.946651,,75847457.4767251,5005196527.306445,,,,,,,,,0.0,,,,996843.3314935071,785831.4032055777,,,,670939847.6519284,0.0
2025-02-26 00:00:00+00:00,,597498420.8256501,,76141409.36780223,4994018745.673344,,,,,,,,,0.0,,,,996486.8137469386,786247.0750055884,,,,663239836.2802219,0.0
2025-02-27 00:00:00+00:00,,597552563.0579356,,76797503.59163864,4999999400.00045,,,,,,,,,0.0,,,,996535.749776929,785625.7718114462,,,,666781873.127782,0.0
2025-02-28 00:00:00+00:00,,597447491.5547513,,77028249.12726738,4999999400.000825,,,,,,,,,553027.0293869567,,,,996103.7287661432,786043.1333407506,,,,669707675.0957236,0.0
2025-03-01 00:00:00+00:00,,597490018.9198141,,77547985.7210069,4953549601.440147,,,,,,,,,575172.5090776214,,,,997875.0638246031,757056.6334218595,,,,669189378.8131984,0.0
2025-03-02 00:00:00+00:00,,594146050.9712015,,77944504.59308864,4996891363.847361,,,,,,,,,675155.9809288393,,,,996851.567306633,786348.9132356971,0.0,,,672284398.0204104,0.0
2025-03-03 00:00:00+00:00,,597284013.5367343,,77746392.23180076,4997729723.671709,,,,,,,,,697906.7809895381,,,,998317.2569447935,786093.68,0.0,,,669359939.2950897,0.0
2025-03-04 00:00:00+00:00,,597364608.5950848,,77871023.82418136,5009765536.978018,,,,,,,,,687585.1560336056,,,,996914.1756778549,801302.671816598,982964617.0711685,,,669201009.3300045,0.0
2025-03-05 00:00:00+00:00,,597600793.4206506,,77940668.10852762,5001233964.36199,,,,,,,,,796977.2735113266,,,,997152.422310799,749949.7110202805,1003916659.4462802,,,669634255.1086769,0.0
2025-03-06 00:00:00+00:00,,598030600.5415814,,81769073.17916287,4998306516.496166,,,,,,,,,823851.2260372468,,,,997539.6379487604,786093.6799999999,1005703399.6189915,,,669244607.6014177,0.0
2025-03-07 00:00:00+00:00,,597237269.1181098,,81577044.16507532,4999999400.003237,,,,,,,,,929063.9719200425,,,,996374.5338207624,786638.683952488,996845621.1004834,,,669201009.3300153,0.0
2025-03-08 00:00:00+00:00,,597288791.9996065,,81694907.44999953,5000862924.184482,,,,,,,,,1009433.2866293672,,,,997393.6177233994,786093.68,1000906469.5198629,,,669201009.3300085,0.0
2025-03-09 00:00:00+00:00,,597172959.3419557,,81622891.5772043,5000002618.792308,,,,,,,,,1199543.9192942136,,,,996280.9958508856,786110.5042018453,999993474.3888102,,,669201009.330022,0.0
2025-03-10 00:00:00+00:00,,596324341.9482962,,81020669.76620382,4997005519.91384,,,,,,,,,1274272.656411836,,,,995455.6319204366,786093.6799999999,997441814.1140075,,,667815253.3366375,0.0
2025-03-11 00:00:00+00:00,,597476839.8217572,,81020981.24723583,4998176338.871643,,,,,,,,,1348280.117854019,,,,999179.3148470736,785551.2351460856,1000173992.1695604,,,668890633.2707894,0.0
2025-03-12 00:00:00+00:00,,597197046.0165519,,81004807.56092317,5001878015.178362,,,,,,,,,1392923.3824542766,,,,997108.3861117519,786093.68,999464855.4020658,,,669201009.3300124,0.0
2025-03-13 00:00:00+00:00,0.0,596348041.1952081,,81023746.20639773,5005013463.966708,,,,,,,,,1521346.4572236754,,,,996184.993100191,786093.68,999302739.3314295,,,669201009.330017,0.0
2025-03-14 00:00:00+00:00,0.0,597365737.7262962,,81002470.5959665,4999145826.271752,,,,,,,,,1529742.52926345,,,,996615.1975929067,786093.6799999999,1000501713.3507147,,,669201009.3300172,0.0
2025-03-15 00:00:00+00:00,320143.7186186236,597423771.9736248,,80840241.5647361,4999567629.961848,,,,,,,,,1579818.684942346,,,,996803.8688625772,806326.8039243788,996136245.8703488,,,669201009.3300133,0.0
2025-03-16 00:00:00+00:00,320205.3165879195,597459047.448376,,80772205.28633414,5000549875.004478,,,,,,,,,1625000.8267510287,,,,997219.7020566048,785891.8842780078,1000000000.0000111,,,669029220.7706224,0.0
2025-03-17 00:00:00+00:00,320143.3042386823,597193099.2605824,,80808212.44923861,4998619388.321277,,,,,,,,,1700265.0735357674,,,,996624.017693931,786093.6799999998,989072792.2154814,,,669201009.3300122,0.0
2025-03-18 00:00:00+00:00,321422.87996404216,597315849.4246095,,80867551.99069867,4999999400.002674,,,,,,,,,1761205.9279523953,,,,996458.1175900378,786093.6800000002,1000013700.1015514,,,669201009.330009,0.0
2025-03-19 00:00:00+00:00,355227.0825326172,596871241.9544778,,80918461.84934545,4997164822.879885,,,,,,,,,1825237.264822664,,,,993377.6939658168,786093.68,999848846.25896,,,669201009.3300171,0.0
2025-03-20 00:00:00+00:00,364870.90633055894,597305074.1309739,,80836546.60754669,4999456985.012362,,,,,,,,,1879572.359397374,,,,997133.3052375977,787181.9252887652,1001312687.9059616,,,609594550.7184734,0.0
2025-03-21 00:00:00+00:00,371761.4636669354,597471082.0294943,,80801816.29616368,5002615391.4433365,,,,,,,,,1923979.360549767,,,,996861.4525130145,786093.6799999999,999829550.160885,,,669201009.3300147,0.0
2025-03-22 00:00:00+00:00,402035.2292524431,600397441.7694511,,79554109.52784391,4991720498.213396,,,,,,,,,1993965.635818359,,,,996412.3561498075,708121.2972508769,1000582688.8975894,,,669201009.3300145,0.0
2025-03-23 00:00:00+00:00,435804.1408652687,597396825.1847364,,79631106.44709164,4999102714.302442,,,,,,,,,2044795.2041054687,,,,996854.0716190567,786106.2618646533,998429141.4453651,,,669083474.9944628,0.0
2025-03-24 00:00:00+00:00,503363.0678916274,596452042.8452042,,79680851.29115513,4997036810.743509,,,,,,,,,2161898.482767667,,,,996645.6123663948,786513.1204672679,1000935271.953789,,,669201009.3300043,0.0
2025-03-25 00:00:00+00:00,533499.7697499433,597284979.3779855,,79993905.70981376,5001270102.85607,,,,,,,,,2520424.6567455493,,,,995194.7916739276,786459.8247156213,999789213.0115163,,,667458988.1112589,0.0
2025-03-26 00:00:00+00:00,603086.589835367,595083051.0043656,,1582446725.165888,5000763618.963782,,,,,,,,,2696892.7930470193,,,,996024.4248287586,785138.1945442738,1003557262.2806383,,,669201009.3300029,0.0
2025-03-27 00:00:00+00:00,906897.6571376988,576910413.6433496,,1572176039.6155698,4999999399.999999,,,,,,,,,2993833.3382658763,,,,996846.9760699996,786036.105463781,993283063.2239951,,,669201009.3300079,0.0
2025-03-28 00:00:00+00:00,936101.7092275218,597877475.4364285,,949448866.930816,4997479273.606134,,,,,,,,,3246729.2355902805,,,,996776.7246782499,786067.4051856579,1004407196.0136621,,,668701332.024796,0.0
2025-03-29 00:00:00+00:00,1007200.112012449,596933638.6001399,,959459821.175369,4997831642.876872,,,,,,,,,3164304.1582802073,,,,998335.0885319095,786093.6799999998,1000000000.0000093,,,667122855.8175249,0.0
2025-03-30 00:00:00+00:00,1016120.4584472494,592818696.1925638,,970354811.4675862,5043799011.817715,,,,,,,,,3179622.2303572902,,,,996730.9045114181,785777.3796275501,1000963905.1125975,,,668931743.0404048,0.0
2025-03-31 00:00:00+00:00,1002962.5152803359,597149520.7772462,,970408682.6217364,4992987403.406355,,,,,,,,,3132289.058706388,,,,996774.50038763,786130.1169850195,997964966.4007977,,,669201009.3300157,0.0
2025-04-01 00:00:00+00:00,1022314.0429615364,596650407.4733555,,975456092.9500202,5000485526.692398,,,,,,,,,3491526.668430257,,,,995543.0746130323,786093.6799999999,997686923.9230754,,,668802617.8679543,0.0
2025-04-02 00:00:00+00:00,1029859.552669173,597106649.3391713,,986203200.8167318,5001284521.582753,0.0,,,,,,,,3484524.4635249474,,0.0,,996509.6032315815,786093.68,1000000000.0000126,0.0,,669201009.3300159,0.0
2025-04-03 00:00:00+00:00,1034690.3620985711,597263725.6916317,,963429142.2053199,4999999400.0,0.0,,,,,,,2695285.9618400065,3798686.657671633,1063192.3714865034,0.0,,996570.6309959084,788443.5259654411,998855627.8452876,0.0,,669194552.6325177,0.0
2025-04-04 00:00:00+00:00,1022045.8230402461,604379402.6730168,,978202899.5172533,5011485490.989217,53.12696864106004,,,,,,,2695285.9618400065,3907305.4482358205,1063192.3714865034,2206579.811168595,,997570.0088749803,786647.482594771,1001469354.199609,542.9243191867818,,669389519.5021933,3853424.989806928
2025-04-05 00:00:00+00:00,1036091.3786096763,597592075.1587725,,976132513.2835156,5001601776.878161,53.28822921999999,,,,,,,2687892.760492549,4068705.1810859884,1046345.0856258966,2506147.8412428647,,996984.5933641434,786224.2865529046,1001942097.2535838,541.929213294125,,669201009.330012,3940927.407478582
2025-04-06 00:00:00+00:00,1045588.9779599176,597370724.4606895,,979911133.8443769,4990155157.948839,53.288229220000005,,,,,,,2716264.702328719,4096494.5992762153,1208950.1332591623,2501910.514003925,,996852.4366028663,785130.1621470544,1000000000.0000173,542.0574980258241,,669201009.3300247,3990027.9627860766
2025-04-07 00:00:00+00:00,1066656.5474307344,599106038.586351,,984428107.0852193,5005520493.289331,53.28822922,,,,,,,2509663.227218718,4147177.1801637555,1040802.1767470253,2454079.2480487125,,999838.259609128,788468.0072176717,1008140767.3323853,541.9292132941249,,670258027.2219162,4252167.819557978
2025-04-08 00:00:00+00:00,1054375.7968322323,599866156.5072322,,998349770.9514024,0.0,53.76178178557264,,,,,,,2572101.451636787,4336609.846391938,1138928.2146332536,2491364.3481755545,,996957.7129296644,795305.9694952284,1006362503.13381,546.4266879481146,,554263552.825017,4294325.137651448
2025-04-09 00:00:00+00:00,1101739.7478045053,596759699.5606917,,1006765570.0747906,0.0,53.07579985046389,,,,,,,2967327.897708037,4851644.756977872,1133508.6864350666,4971708.116313132,,996883.7720440251,787278.5994205214,1000000000.000021,539.6066931570514,,669201009.330013,4466669.983977371
2025-04-10 00:00:00+00:00,1116631.3220069497,597312984.7308404,,1002526250.5780338,0.0,53.25100173617659,,,,,,,3637571.7468632944,5195829.708672322,1371260.0246659054,7652287.283375036,,996957.6954077084,785762.9623054405,1000012255.669832,542.1018018176261,,669796197.4539871,5099333.725773499
2025-04-11 00:00:00+00:00,1129566.0827050838,597827889.7000949,,1005625944.9423615,5000000000.0,53.30230168679074,,,,,,,4027795.3413040615,5107314.960955396,1122309.311794959,14285222.148073858,,997027.0552462491,787420.3311331213,1004547982.1175947,542.0427712948147,,668549105.3750004,6467234.666595251
2025-04-12 00:00:00+00:00,1115016.884206951,597216098.0834128,,1024006040.1597292,4999130136.824899,53.15818371495904,,,,,,,4276151.953779684,5160958.5831442615,1256188.7119631318,22061150.853539523,,996759.1453259173,784910.5613181316,996140349.007468,541.9292132941248,,669201009.3300037,8209480.117286298
2025-04-13 00:00:00+00:00,1077286.5134477895,597818162.1573994,,1024025299.348565,5001391717.992506,53.42470742849597,,,,,,,4352067.496069452,5571053.173692107,1384326.6273500018,23818775.114617273,,997789.1847159138,786539.4075622234,1000879756.7159365,546.821044088143,,669201009.3300171,8533866.006723424
2025-04-14 00:00:00+00:00,1073179.143703342,596548665.8785547,,1028809444.6337276,4995829188.271432,53.49804609150447,,,,,,,4486049.887245617,5302242.85457832,1311287.3621432183,27249893.87017241,,995593.9581559052,785925.3758180965,993730474.7319347,539.9156990531252,,668482832.0641121,9224080.42535479
2025-04-15 00:00:00+00:00,1063313.095261007,597600245.0201292,,1034182153.5062256,5000000000.0,53.36457317446981,,,,,,,4262782.764726679,5871016.252853044,1444850.2873432068,30446723.41330045,,996754.1895699798,786765.9008374856,1001325058.1331477,541.9292132941249,,669201009.3300099,9289285.431641486
2025-04-16 00:00:00+00:00,984390.2178904893,597287754.6399755,,1090748927.4324288,4995827989.353832,53.28822929171203,,,,,,,4678612.764439176,5909204.709595449,1489911.6913041961,31872207.299271464,,996752.8464234401,786093.7603709847,1000001500.4458874,541.9292132941249,,674719434.2034025,9685445.641191602
2025-04-17 00:00:00+00:00,1015437.9690857694,597084559.3997922,,1086087105.1969209,5000179908.092911,53.291803201808534,,,,,,,4250604.669316961,5951575.30133161,1729872.6137058726,33042569.069512457,,996751.1891209199,786108.235746354,1006207911.9068147,544.6218071920975,,669201009.3300027,9777561.487090083
2025-04-18 00:00:00+00:00,1023516.4569525432,596161909.1808994,,1107566606.8832645,4998632787.776265,53.28822922,,,,,,,4550967.538097797,6125370.073611831,1775698.9869022404,36707968.245853566,,996749.5805505,786093.6798674929,999999999.2390729,541.929213294125,,669201009.3300067,10271255.270514317
2025-04-19 00:00:00+00:00,997508.5337417738,597277760.7173381,,916916168.157666,4999205595.728732,53.28822871893188,,,,,,,4891846.129302502,6461390.695681444,1885886.8482081695,40100270.16092403,,996747.94089195,786093.1842050368,1004954348.289422,541.9292132941248,,669201009.33,10937969.602839306
2025-04-20 00:00:00+00:00,981322.0536889097,596841230.691923,,922044647.7330656,5000045467.798399,53.287101353902656,,,,,,,4984930.241835363,6491123.339903844,1985117.9805461562,40100456.47912654,,996746.41518892,786096.602623191,1000000000.0000038,541.9286545711113,,669201009.3300002,11459580.35214438
2025-04-21 00:00:00+00:00,997739.0376408559,597229697.3585907,,921840965.0822883,4999613804.644016,53.288236847275655,,,,,,,5010648.9954838175,6481646.721975335,2073797.6347023142,40104111.56960201,,996745.81388354,786095.3054141125,1000010960.382819,541.92927572566,,669201009.3300064,11673121.39461884
2025-04-22 00:00:00+00:00,1035038.3907788359,597269217.2063504,,894091050.9585545,4999633846.367031,53.288229220000005,,,,,,,5546488.574787492,6484029.725339423,2153411.66421424,42716256.83068211,,996743.9215297498,786113.4333716024,1000099277.6440474,541.984722548147,,669201009.3300071,11591772.929644603
2025-04-23 00:00:00+00:00,1050763.54248755,597536417.7534186,,906122172.4329405,5000000000.0,53.232202070289816,,,,,,,5649314.450651425,6535563.408715463,2336409.092374383,45155665.94740344,,996742.6036603401,786283.3989884742,1000133743.6900353,544.2853731637778,,669201009.3299999,11919730.594769351
2025-04-24 00:00:00+00:00,1064869.247144726,597258931.0155352,,942924252.580193,4994117967.629654,53.21181962552431,,,,,,,5775479.416336785,6644862.2370149,2538914.6147154467,46261676.94678019,,996740.5294274598,782956.4298641561,1000153760.8881102,542.3640146712426,,675105374.6507679,12722067.33052951
2025-04-25 00:00:00+00:00,1112906.6978654887,597623196.5967214,,890352273.894158,5000000000.000001,53.288229220000005,,,,,,,5717906.4488703115,6770329.409681246,2598646.488385559,50100017.00720487,,996739.60040698,786215.5704314613,1003158109.5286938,541.9292132941251,,669201009.3300041,13087346.136665279
2025-04-26 00:00:00+00:00,1089547.461399235,597253069.793478,,879860440.797988,5000138411.221012,53.2493911984575,,,,,,,6115805.86696741,6952148.505399139,2906033.3330229376,50092010.297773294,,996738.4776493998,786093.3352273722,999766564.4656228,541.7182323071689,,669201009.3300045,13414233.584074793
2025-04-27 00:00:00+00:00,1098477.4351036716,595833347.4051807,,941520271.5978482,5000000000.0,53.28822922,,,,,,,6448369.277027486,7043605.779359166,3030789.623248446,50084589.87186749,,996737.9529425497,786239.5673994351,1001038183.5736346,541.9292132941249,,669201009.330001,14289571.49971858
2025-04-28 00:00:00+00:00,1116907.2637107004,597252232.1479,,957401526.3650516,4997634137.786899,53.30311309717629,,,,,,,6557437.418114797,7078429.120976464,3044596.0212926846,49449345.69304231,,996737.3705161397,786093.6799999999,1000000000.0000015,542.0156011366809,,669201009.330009,14363535.275416214
2025-04-29 00:00:00+00:00,1159840.3128707183,592595280.5428466,,959642197.2963772,5000426598.462108,53.16335689054152,,,,,,,6369187.244160335,7212226.609894371,3072336.787824525,50534671.480939776,,996734.2718129099,785622.1470898407,995607161.4562933,541.929213294125,,669201009.3300002,14327996.77286527
